sido,sigungu,name,type,longitude,latitude
서울,중구,을지,지구대,127.0001542,37.5630603
서울,중구,광희,지구대,127.0134024,37.5652621
서울,중구,약수,지구대,127.012387,37.5521435
서울,중구,신당,파출소,127.0163822,37.5650437
서울,중구,장충,파출소,127.004807,37.5587566
서울,중구,충무,파출소,126.9915813,37.5608699
서울,중구,을지로3가,파출소,126.9928564,37.5662059
서울,종로구,종로2가,지구대,126.988927,37.5705063
서울,종로구,관수,파출소,126.986359,37.5687093
서울,종로구,세검정,파출소,126.9584492,37.6000475
서울,종로구,평창,파출소,126.9666215,37.6052552
서울,종로구,삼청,파출소,126.9814642,37.5823448
서울,종로구,통의,파출소,126.9740116,37.576775
서울,종로구,청운,파출소,126.9705805,37.5842327
서울,종로구,옥인,파출소,126.9694297,37.5814745
서울,종로구,교남,파출소,126.9622046,37.5718152
서울,중구,세종로,파출소,126.9764169,37.5689478
서울,종로구,신문로,파출소,126.9722374,37.5707767
서울,종로구,사직,파출소,126.9690445,37.5765695
서울,종로구,청진,파출소,126.9826675,37.5729574
서울,중구,태평로,파출소,126.9799955,37.5680057
서울,중구,서울역,파출소,126.9716699,37.5568868
서울,중구,명동,파출소,126.9839611,37.5635708
서울,중구,남대문,파출소,126.9763943,37.5590182
서울,중구,중림,파출소,126.9671175,37.5578922
서울,중구,회현,파출소,126.9787111,37.5584436
서울,중구,서소문,파출소,126.9754795,37.5638308
서울,서대문구,충정로,지구대,126.9610995,37.5698773
서울,서대문구,신촌,지구대,126.9430116,37.5585619
서울,서대문구,홍은,파출소,126.9464225,37.5952284
서울,서대문구,연희,파출소,126.9328503,37.570283
서울,서대문구,남가좌,파출소,126.9240509,37.5760509
서울,서대문구,북가좌,파출소,126.9105701,37.5813244
서울,서대문구,홍제,파출소,126.9445744,37.5881748
서울,서대문구,홍은2,파출소,126.9362153,37.5836036
서울,종로구,혜화,파출소,127.0013753,37.586047
서울,종로구,대학로,파출소,127.0060488,37.5785899
서울,종로구,명륜,파출소,126.9975956,37.5892767
서울,종로구,창신,파출소,127.0135448,37.5784906
서울,종로구,동묘,파출소,127.0171418,37.5727089
서울,종로구,덕산,파출소,127.0093424,37.5743827
서울,종로구,종로5가,파출소,127.0016248,37.5707586
서울,종로구,효제,파출소,127.0048673,37.5729394
서울,용산구,원효,지구대,126.9658669,37.5386351
서울,용산구,용중,지구대,126.9784871,37.549152
서울,용산구,이태원,파출소,126.9943727,37.5342319
서울,용산구,한남,파출소,127.0063512,37.5310986
서울,용산구,보광,파출소,127.0002436,37.526713
서울,용산구,삼각지,파출소,126.974716,37.5361173
서울,용산구,한강로,지구대,126.9706677,37.5244136
서울,성북구,돈암,지구대,127.0124017,37.5973217
서울,성북구,안암,지구대,127.0166068,37.5867065
서울,성북구,길음,지구대,127.0193054,37.6105704
서울,성북구,정릉,파출소,127.0086197,37.6160675
서울,성북구,정릉2,파출소,127.0107204,37.6045609
서울,성북구,성북,파출소,126.9984705,37.5932758
서울,동대문구,답십리,지구대,127.0510647,37.5712925
서울,동대문구,용신,지구대,127.0372112,37.5728472
서울,동대문구,청량리,파출소,127.0449934,37.5839842
서울,동대문구,제기,파출소,127.0420291,37.5855821
서울,동대문구,전농1,파출소,127.0479242,37.5761148
서울,동대문구,전농2,파출소,127.0542589,37.5863565
서울,동대문구,장안1,파출소,127.064998,37.5696376
서울,동대문구,장안2,파출소,127.0743957,37.5767939
서울,동대문구,이문,지구대,127.0681374,37.5965855
서울,동대문구,휘경,파출소,127.068026,37.5846369
서울,동대문구,회기,파출소,127.0518439,37.5910765
서울,마포구,서강,지구대,126.9293073,37.5473377
서울,마포구,공덕,지구대,126.9540507,37.5518123
서울,마포구,월드컵,지구대,126.9090223,37.5686867
서울,마포구,홍익,지구대,126.9134099,37.5518508
서울,마포구,용강,지구대,126.9430791,37.5425601
서울,마포구,상암,파출소,126.8938477,37.5782856
서울,마포구,망원,파출소,126.9027465,37.5543381
서울,마포구,연남,파출소,126.9237563,37.5603342
서울,영등포구,중앙,지구대,126.9075207,37.5180166
서울,영등포구,여의도,지구대,126.9266868,37.5296265
서울,영등포구,문래,지구대,126.897665,37.513591
서울,영등포구,신풍,지구대,126.9128064,37.4990985
서울,영등포구,신길,지구대,126.9265408,37.512965
서울,영등포구,양평,파출소,126.8896909,37.5227249
서울,영등포구,당산,지구대,126.9012626,37.5336096
서울,영등포구,대림,지구대,126.8987078,37.4934265
서울,영등포구,대림3,파출소,126.8966358,37.4989846
서울,영등포구,영등포역,파출소,126.9088697,37.5154881
서울,성동구,한양,지구대,127.0417539,37.5602336
서울,성동구,성수,지구대,127.0552502,37.5482233
서울,성동구,서울숲,지구대,127.0522781,37.5380537
서울,성동구,왕십리,파출소,127.0326611,37.5666649
서울,성동구,행당,파출소,127.028853,37.557434
서울,성동구,옥수,파출소,127.0143412,37.5438342
서울,성동구,금호,파출소,127.0195728,37.5547894
서울,성동구,응봉,파출소,127.0300272,37.5498029
서울,성동구,용답,파출소,127.0517589,37.5647475
서울,동작구,사당,지구대,126.9792715,37.4807875
서울,동작구,노량진,지구대,126.9333082,37.5111521
서울,동작구,상도,지구대,126.9361987,37.5059341
서울,동작구,남성,지구대,126.9732673,37.4841234
서울,동작구,흑석,지구대,126.9601298,37.5093099
서울,동작구,신대방,지구대,126.9059648,37.486655
서울,동작구,대방,파출소,126.9205834,37.4985751
서울,광진구,광나루,지구대,127.1033239,37.5444624
서울,광진구,화양,지구대,127.0713533,37.5464589
서울,광진구,중곡1,파출소,127.0827865,37.5637221
서울,광진구,중곡2,파출소,127.0815157,37.5602793
서울,광진구,중곡3,파출소,127.0801657,37.5688197
서울,광진구,중곡4,파출소,127.0872716,37.5653517
서울,광진구,자양,파출소,127.0716114,37.5338552
서울,광진구,자양1,파출소,127.0769179,37.536618
서울,광진구,자양4,파출소,127.0636519,37.535189
서울,광진구,구의,파출소,127.090872,37.5457187
서울,은평구,응암,지구대,126.9264458,37.6016349
서울,은평구,신사,지구대,126.9053776,37.5918634
서울,은평구,녹번,파출소,126.9257082,37.6064667
서울,은평구,응암3,파출소,126.9175469,37.590525
서울,은평구,역촌,파출소,126.9150668,37.6045853
서울,강북구,미아,지구대,127.0282643,37.6201594
서울,강북구,솔샘,지구대,127.0304324,37.6163208
서울,강북구,수유1,파출소,127.0175799,37.630667
서울,강북구,수유2,파출소,127.0171161,37.6409349
서울,강북구,수유3,파출소,127.0266122,37.6443384
서울,강북구,인수,파출소,127.0123995,37.6394448
서울,강북구,번동,파출소,127.0325903,37.635981
서울,강북구,번3,파출소,127.0481341,37.6236281
서울,강북구,삼양,파출소,127.0181897,37.6247884
서울,금천구,금천,파출소,126.8998477,37.4542507
서울,금천구,문성,지구대,126.903456,37.4695389
서울,금천구,백산,지구대,126.9125981,37.4510438
서울,금천구,가산,파출소,126.8880305,37.4798469
서울,금천구,독산,파출소,126.8944207,37.4674184
서울,중랑구,망우,지구대,127.0956253,37.5990519
서울,중랑구,중화,지구대,127.0722081,37.5979872
서울,중랑구,용마,지구대,127.0805006,37.5802475
서울,중랑구,봉화,지구대,127.0955146,37.6147382
서울,중랑구,면목본동,파출소,127.0938664,37.5881449
서울,중랑구,면목삼팔,파출소,127.0841552,37.5832043
서울,중랑구,상봉,파출소,127.0728238,37.5912612
서울,중랑구,먹골,파출소,127.0815273,37.6146211
서울,강남구,역삼,지구대,127.0410264,37.5083455
서울,강남구,논현1,파출소,127.0293274,37.5138634
서울,강남구,논현2,파출소,127.0338461,37.515207
서울,강남구,삼성1,파출소,127.0605457,37.5149088
서울,강남구,삼성2,파출소,127.0433165,37.5123557
서울,강남구,청담,파출소,127.0531015,37.5212558
서울,강남구,신사,파출소,127.0241333,37.5183709
서울,강남구,압구정,파출소,127.0356323,37.52935
서울,관악구,당곡,지구대,126.9343894,37.4860138
서울,관악구,낙성대,지구대,126.9575863,37.4782915
서울,관악구,신림,지구대,126.9333325,37.4840039
서울,관악구,관악산,지구대,126.935263,37.4738575
서울,관악구,구암,지구대,126.9450393,37.4893441
서울,관악구,남현,파출소,126.9778639,37.4745581
서울,관악구,난우,파출소,126.9192456,37.4611245
서울,관악구,미성,파출소,126.915617,37.4799141
서울,관악구,신사,지구대,126.9142099,37.4872987
서울,강서구,화곡,지구대,126.8500975,37.5513683
서울,강서구,공항,지구대,126.8082755,37.5623695
서울,강서구,까치산,지구대,126.8455594,37.5293479
서울,강서구,가양,지구대,126.8501348,37.5592526
서울,강서구,곰달래,지구대,126.8631324,37.5328972
서울,강서구,방화3,파출소,126.8146997,37.5798149
서울,강서구,염창,지구대,126.8715715,37.555513
서울,강서구,등촌2,파출소,126.8618654,37.5447967
서울,강서구,발산,지구대,126.8260456,37.5494016
서울,강서구,화곡3,파출소,126.8351726,37.5446715
서울,강서구,마곡,지구대,126.8242262,37.5672418
서울,강동구,천호,지구대,127.1207845,37.5425753
서울,강동구,길동,지구대,127.1391881,37.5294474
서울,강동구,성내,지구대,127.1263674,37.5286414
서울,강동구,암사,지구대,127.1407739,37.5549317
서울,강동구,둔촌,파출소,127.1409229,37.5232067
서울,강동구,명일,파출소,127.1560902,37.5536455
서울,강동구,강일,파출소,127.1732257,37.5648677
서울,강동구,고덕,파출소,127.1517026,37.5573174
서울,강동구,상일,파출소,127.1658401,37.5562107
서울,성북구,석관,파출소,127.0552194,37.6088991
서울,성북구,장위,지구대,127.0537944,37.6194658
서울,성북구,월곡,지구대,127.0324326,37.6044436
서울,성북구,종암,파출소,127.0312655,37.600118
서울,구로구,신구로,지구대,126.8838979,37.5022709
서울,구로구,오류,지구대,126.8388425,37.4948085
서울,구로구,구일,지구대,126.8907179,37.489261
서울,구로구,고척,지구대,126.8583168,37.5066307
서울,구로구,개봉,지구대,126.8564502,37.4918266
서울,구로구,구로3,파출소,126.8914008,37.4866634
서울,구로구,가리봉,파출소,126.8926529,37.4792055
서울,구로구,천왕,파출소,126.8425625,37.4838523
서울,서초구,반포,지구대,127.0051915,37.5059677
서울,서초구,서초2,파출소,127.0289785,37.4875319
서울,서초구,서초3,파출소,127.0310604,37.4883059
서울,서초구,양재,파출소,127.0378594,37.484541
서울,서초구,서초,파출소,127.0167503,37.4852953
서울,서초구,우면,파출소,127.0160021,37.4561219
서울,서초구,내곡,파출소,127.0647993,37.4550134
서울,양천구,목1,지구대,126.8784636,37.5351432
서울,양천구,목2,지구대,126.8623784,37.5445493
서울,양천구,신정1,지구대,126.8607895,37.5203052
서울,양천구,신정2,지구대,126.8635664,37.5244317
서울,양천구,신월2,지구대,126.8343941,37.5205342
서울,양천구,신월1,파출소,126.8322462,37.5320552
서울,양천구,신정3,파출소,126.8549894,37.514915
서울,양천구,신월5,파출소,126.8306883,37.5390768
서울,송파구,방이,지구대,127.1257448,37.5102463
서울,송파구,잠실,지구대,127.0821631,37.5120963
서울,송파구,삼전,지구대,127.0927628,37.502672
서울,송파구,가락,지구대,127.1253087,37.498187
서울,송파구,문정,지구대,127.1269208,37.4782224
서울,송파구,마천,파출소,127.1482119,37.4970298
서울,송파구,거여,파출소,127.1297121,37.4851632
서울,송파구,풍납,파출소,127.1170927,37.534168
서울,송파구,오금,파출소,127.1281025,37.5069028
서울,송파구,신천,파출소,127.1125517,37.5201677
서울,송파구,위례,파출소,127.1456156,37.4777464
서울,노원구,당현,지구대,127.0683521,37.6420174
서울,노원구,월계,지구대,127.0592903,37.633683
서울,노원구,화랑,지구대,127.0746213,37.6225774
서울,노원구,노원역,지구대,127.0669205,37.6550079
서울,노원구,불암,지구대,127.0773447,37.6524319
서울,노원구,마들,지구대,127.0636496,37.664587
서울,노원구,당고개,파출소,127.0759054,37.6670714
서울,노원구,상계1,파출소,127.055048,37.6796826
서울,서초구,남태령,지구대,126.9821831,37.4795241
서울,서초구,서래,파출소,126.9969638,37.5021137
서울,서초구,이수,파출소,126.9888491,37.4941423
서울,서초구,방배1,파출소,126.9953409,37.4839618
서울,은평구,불광,지구대,126.9265806,37.6214136
서울,은평구,연신내,지구대,126.9127037,37.6152136
서울,은평구,진관,파출소,126.9209204,37.6399591
서울,은평구,대조,파출소,126.924261,37.608652
서울,도봉구,창동,지구대,127.0517577,37.652274
서울,도봉구,신창,파출소,127.0346341,37.6435213
서울,도봉구,방학,파출소,127.0400183,37.6645051
서울,도봉구,신방학,파출소,127.0271866,37.6585073
서울,도봉구,도봉1,파출소,127.0434079,37.6794717
서울,도봉구,도봉2,파출소,127.0492793,37.6839882
서울,도봉구,쌍문,파출소,127.0380106,37.6575959
서울,도봉구,숭미,파출소,127.025585,37.6475106
서울,강남구,도곡,지구대,127.0437172,37.5013391
서울,강남구,대치,지구대,127.0626174,37.4948768
서울,강남구,수서,파출소,127.1048337,37.4891402
서울,강남구,대왕,파출소,127.1073578,37.4651731
서울,강남구,일원,지구대,127.0833764,37.4924177
서울,강남구,개포,지구대,127.0511717,37.4797739
부산,중구,남포,지구대,129.0355492,35.1005267
부산,중구,영주,파출소,129.0321937,35.1118949
부산,중구,부평,파출소,129.0237887,35.1029432
부산,중구,보수,파출소,129.0233879,35.1059753
부산,중구,대청,파출소,129.0313829,35.1058715
부산,동래구,내성,지구대,129.0845341,35.2073182
부산,동래구,충렬,지구대,129.097137,35.199606
부산,동래구,온천,지구대,129.0704026,35.2092106
부산,동래구,사직,지구대,129.0755838,35.2006828
부산,동래구,온천1,파출소,129.0805364,35.2222267
부산,동래구,낙민,파출소,129.09248,35.1937982
부산,영도구,동삼,지구대,129.0732514,35.0782949
부산,영도구,영선,지구대,129.0428988,35.0876819
부산,영도구,청학,파출소,129.0662142,35.0919591
부산,영도구,대교,파출소,129.0400178,35.0922497
부산,동구,초량,지구대,129.0374906,35.117835
부산,동구,수성,지구대,129.0435221,35.1348646
부산,동구,자성대,파출소,129.0612539,35.1373967
부산,동구,좌천,파출소,129.0559953,35.1371993
부산,동구,범곡,파출소,129.0491889,35.1412336
부산,진구,양정,지구대,129.0625687,35.1743872
부산,진구,부전,지구대,129.0610815,35.163845
부산,진구,서면,지구대,129.0554757,35.1471011
부산,진구,당감,지구대,129.0393954,35.1632668
부산,진구,성지,지구대,129.0516613,35.1790163
부산,진구,가야,지구대,129.0294901,35.1524626
부산,진구,부암,지구대,129.0501258,35.1671764
부산,진구,범천1,파출소,129.0618753,35.1446835
부산,진구,전포,파출소,129.0649921,35.1514436
부산,진구,개금,파출소,129.0233581,35.1623487
부산,서구,송도,지구대,129.0215097,35.0793908
부산,서구,구덕,지구대,129.0173727,35.1171041
부산,서구,충무,지구대,129.0179608,35.1035331
부산,서구,아미,파출소,129.0161546,35.1002852
부산,남구,문현,지구대,129.0697893,35.1389532
부산,남구,용호,지구대,129.1123668,35.1253465
부산,남구,대연,지구대,129.1019803,35.1378084
부산,남구,못골,파출소,129.0900677,35.139764
부산,남구,우암,파출소,129.0781597,35.1246371
부산,남구,용당,파출소,129.0957853,35.1144105
부산,남구,감만,파출소,129.0808062,35.1181776
부산,해운대구,재송,지구대,129.1234846,35.1839059
부산,해운대구,우동,지구대,129.139368,35.1679203
부산,해운대구,중동,지구대,129.1789928,35.1616822
부산,해운대구,좌동,지구대,129.1763937,35.177842
부산,해운대구,반여,지구대,129.1177969,35.1974972
부산,해운대구,송정,파출소,129.2004777,35.1806704
부산,해운대구,반석,파출소,129.1466642,35.2254852
부산,해운대구,반송,파출소,129.1602143,35.2289886
부산,해운대구,반여2·3,파출소,129.1304111,35.1949013
부산,사상구,주례,지구대,129.0009828,35.1457787
부산,사상구,학장,파출소,128.9877903,35.142029
부산,사상구,감전,지구대,128.9772207,35.151967
부산,사상구,모라,파출소,128.9963095,35.1846222
부산,사상구,삼덕,파출소,128.9855648,35.1758765
부산,사상구,엄궁,파출소,128.9693325,35.1272149
부산,금정구,부곡,지구대,129.0923228,35.2279798
부산,금정구,장전,지구대,129.0859771,35.2290825
부산,금정구,범어,지구대,129.0881786,35.2721753
부산,금정구,서금,지구대,129.1164812,35.2160956
부산,금정구,팔송,파출소,129.0929836,35.2723123
부산,사하구,괴정,지구대,128.988252,35.0993981
부산,사하구,하단,지구대,128.965235,35.1044691
부산,사하구,감천,지구대,129.0032192,35.0883141
부산,사하구,다대,지구대,128.9824034,35.0635066
부산,사하구,신평,파출소,128.9624336,35.0938278
부산,사하구,장림,파출소,128.9777454,35.0810856
부산,연제구,토곡,지구대,129.1080868,35.1859676
부산,연제구,연일,지구대,129.0831198,35.1868245
부산,연제구,거제,지구대,129.0668011,35.187438
부산,연제구,연산,파출소,129.0935203,35.1739134
부산,강서구,가락,파출소,128.9021427,35.1949511
부산,강서구,강동,파출소,128.9366798,35.216178
부산,강서구,대저,파출소,128.9827834,35.2120268
부산,강서구,공항,파출소,128.9543164,35.1811565
부산,강서구,녹산,파출소,128.8863488,35.1126794
부산,강서구,신호,파출소,128.8564146,35.0898635
부산,강서구,명지,지구대,128.9086291,35.0939364
부산,강서구,가덕도,파출소,128.8310343,35.0527934
부산,강서구,지사,파출소,128.8321649,35.1511661
부산,북구,덕천,지구대,129.0050557,35.2154675
부산,북구,구포,지구대,129.0062677,35.1988629
부산,북구,만덕,지구대,129.0391432,35.2055529
부산,북구,화명,지구대,129.0096841,35.23178
부산,북구,금곡,파출소,129.0130809,35.249626
부산,기장군,기장,지구대,129.2174684,35.2458495
부산,기장군,일광,파출소,129.232403,35.2641761
부산,기장군,장안,파출소,129.2444249,35.3129603
부산,기장군,정관,지구대,129.1790497,35.3250085
부산,기장군,철마,파출소,129.1485708,35.2750061
부산,수영구,광남,지구대,129.1152192,35.1542998
부산,수영구,광민,지구대,129.1253699,35.1573878
부산,수영구,망미1,파출소,129.1011879,35.1726631
부산,수영구,수영망미2,파출소,129.1159235,35.1705092
대구,중구,서문,지구대,128.5839158,35.8713429
대구,중구,동덕,지구대,128.6060273,35.8680698
대구,중구,남산,지구대,128.587664,35.8660609
대구,중구,중앙,파출소,128.5888199,35.8696335
대구,동구,큰고개,지구대,128.6251401,35.8878368
대구,동구,동촌,지구대,128.6488873,35.8865031
대구,동구,안심,지구대,128.712578,35.8721989
대구,동구,남신암,지구대,128.6124076,35.8812867
대구,동구,동대구,지구대,128.6242638,35.8749706
대구,동구,팔공,파출소,128.6914602,35.9562248
대구,동구,공산,파출소,128.6336113,35.9792569
대구,동구,봉무불로,파출소,128.6401223,35.9272713
대구,동구,동내혁신,파출소,128.7338934,35.8816244
대구,서구,평산,지구대,128.5714833,35.8733495
대구,서구,서도,지구대,128.5595066,35.8709813
대구,서구,이현,지구대,128.5439569,35.8690428
대구,서구,비원,지구대,128.5754661,35.8835334
대구,서구,내당4동,파출소,128.5551813,35.8573374
대구,남구,봉천,지구대,128.6001619,35.8450164
대구,남구,동대명,지구대,128.5790963,35.8512217
대구,남구,서대명,파출소,128.5775338,35.8357536
대구,남구,대명,파출소,128.5672805,35.8461315
대구,남구,남대명,파출소,128.5642914,35.8351675
대구,북구,노원,지구대,128.5793625,35.8984404
대구,북구,복현,지구대,128.6178136,35.894292
대구,북구,고성,지구대,128.5890085,35.8786547
대구,북구,산격,지구대,128.5947318,35.8946429
대구,수성구,고산,지구대,128.7065126,35.8438434
대구,수성구,황금,지구대,128.6346797,35.8410085
대구,수성구,만촌,지구대,128.6488605,35.8682787
대구,수성구,상동,지구대,128.6171729,35.834538
대구,수성구,지산,지구대,128.6372041,35.8230859
대구,수성구,범어,지구대,128.6251086,35.8584541
대구,수성구,파동,파출소,128.6212765,35.8086039
대구,달서구,월배,지구대,128.5263747,35.8141223
대구,달서구,상인,지구대,128.5451082,35.8139757
대구,달서구,송현,지구대,128.5465818,35.833618
대구,달서구,월성,파출소,128.5280565,35.8307985
대구,달서구,대곡,파출소,128.5286154,35.8032424
대구,달서구,신당,지구대,128.4991458,35.8589713
대구,달서구,죽전,파출소,128.5309618,35.8565275
대구,달서구,성당,파출소,128.5470215,35.8412412
대구,달서구,두류3동,파출소,128.5563753,35.8570795
대구,달서구,성서,파출소,128.5125817,35.8512084
대구,달서구,용산,파출소,128.5227931,35.8585643
대구,달서구,두류,파출소,128.5647852,35.8564274
대구,달서구,감삼,파출소,128.5423553,35.8517537
대구,달성군,가창,파출소,128.6231728,35.8006444
대구,달성군,공단,파출소,128.4528204,35.730318
대구,달성군,논공,파출소,128.421214,35.7739856
대구,달성군,구지,파출소,128.4134558,35.6596225
대구,달성군,화남,파출소,128.4899396,35.7986923
대구,달성군,화원,파출소,128.50708,35.8025961
대구,달성군,옥포,파출소,128.4720662,35.7902822
대구,달성군,다사,지구대,128.4724799,35.8731668
대구,달성군,현풍,파출소,128.4451106,35.6956359
대구,달성군,유가,파출소,128.4604483,35.6938927
대구,달성군,하빈,파출소,128.42139,35.8764033
대구,북구,동천,지구대,128.5580405,35.931899
대구,북구,강북,지구대,128.5697502,35.9436781
대구,북구,무태,파출소,128.5967824,35.9213836
대구,북구,관문,파출소,128.5209594,35.8964186
대구,군위군,부계,파출소,128.6657438,36.0989001
대구,군위군,의흥,파출소,128.7171345,36.1752025
대구,군위군,중앙,파출소,128.5662157,36.2349363
대구,군위군,효령,파출소,128.5869754,36.1560834
인천,중구,신흥,지구대,126.6320059,37.4622389
인천,동구,송림,지구대,126.6403017,37.474147
인천,중구,하인천,지구대,126.6175986,37.4754964
인천,중구,공항,지구대,126.4883449,37.4934651
인천,중구,연안,파출소,126.6031715,37.456135
인천,옹진군,영흥,파출소,126.4992335,37.2561128
인천,옹진군,북도,파출소,126.4269695,37.5336949
인천,옹진군,대청,파출소,124.7149884,37.8244319
인천,옹진군,연평,파출소,125.7005377,37.6599407
인천,옹진군,백령,파출소,124.7180446,37.97372
인천,옹진군,덕적,파출소,126.1340628,37.2378737
인천,중구,용유,파출소,126.4013272,37.4448098
인천,동구,송현,파출소,126.6369906,37.482164
인천,중구,동인천,파출소,126.6316551,37.4759033
인천,동구,서흥,파출소,126.6452059,37.4799068
인천,중구,영종,지구대,126.5551301,37.4887507
인천,미추홀구,학동,지구대,126.6746514,37.4399559
인천,미추홀구,숭의,지구대,126.646026,37.457634
인천,미추홀구,도화,지구대,126.6610638,37.4700232
인천,미추홀구,주안역,지구대,126.6776337,37.4643982
인천,미추홀구,주안,지구대,126.6964397,37.4444151
인천,미추홀구,문학,지구대,126.684971,37.437224
인천,미추홀구,주안2,파출소,126.6696522,37.4485046
인천,미추홀구,용오,파출소,126.6380348,37.4557761
인천,미추홀구,석암,파출소,126.6905596,37.458244
인천,남동구,만수,지구대,126.7336716,37.461426
인천,남동구,구월,지구대,126.7160566,37.4431702
인천,남동구,간석,지구대,126.7117258,37.4604589
인천,남동구,정각,지구대,126.7150682,37.4560262
인천,남동구,간석4,파출소,126.6948997,37.4660588
인천,남동구,구월3,파출소,126.6954067,37.449891
인천,부평구,철마,지구대,126.7024431,37.500498
인천,부평구,동암,지구대,126.6969107,37.4726315
인천,부평구,역전,지구대,126.7226039,37.4907524
인천,부평구,백운,파출소,126.7081742,37.4862075
인천,부평구,청천,지구대,126.7090922,37.510392
인천,부평구,부평2,파출소,126.7176988,37.4859779
인천,서구,검단,지구대,126.6561705,37.6023266
인천,서구,서곶,지구대,126.675899,37.5581659
인천,서구,가좌,지구대,126.6799915,37.4923023
인천,서구,석남,지구대,126.6752953,37.511054
인천,서구,청라,지구대,126.653844,37.5334269
인천,서구,가석,파출소,126.6784798,37.5094228
인천,서구,불로,지구대,126.6832961,37.613075
인천,서구,가정,지구대,126.6760872,37.5212894
인천,서구,가정,지구대,126.674291,37.5920528
인천,계양구,계산,지구대,126.7382931,37.5347829
인천,계양구,효성,지구대,126.7141637,37.5325494
인천,계양구,계양산,지구대,126.7259468,37.547544
인천,계양구,장기,파출소,126.7345745,37.5767126
인천,계양구,계산1,파출소,126.7258298,37.5391272
인천,강화군,송해,파출소,126.4656333,37.762043
인천,강화군,길상,파출소,126.49101,37.6400636
인천,강화군,삼산,파출소,126.3217188,37.7043934
인천,강화군,교동,파출소,126.2811759,37.7815606
인천,강화군,서도,파출소,126.2397067,37.6517982
인천,강화군,불은,파출소,126.4797624,37.6854726
인천,강화군,화도,파출소,126.4170804,37.6331663
인천,강화군,양도,파출소,126.4208945,37.6638415
인천,강화군,내가,파출소,126.3899562,37.7182558
인천,강화군,심도,지구대,126.4865284,37.7480149
인천,강화군,선원,파출소,126.4840424,37.7113496
인천,강화군,양사,파출소,126.4072158,37.7988195
인천,강화군,하점,파출소,126.4150682,37.772996
인천,연수구,연수,지구대,126.6709354,37.418767
인천,연수구,동춘,지구대,126.6692612,37.4029351
인천,연수구,송도국제도시,지구대,126.651582,37.3911384
인천,연수구,송도국제도시2,지구대,126.6693212,37.3867621
인천,연수구,옥련,지구대,126.6589243,37.4277768
인천,연수구,선학,파출소,126.7011767,37.4227253
인천,부평구,갈산,지구대,126.7232891,37.5136008
인천,부평구,부흥,지구대,126.7397086,37.4977209
인천,부평구,중앙,지구대,126.7237791,37.4961172
인천,부평구,부개,파출소,123.7417741,32.5220203
인천,부평구,부개2,파출소,126.7347795,37.4936046
인천,남동구,만월,지구대,126.7371896,37.4437943
인천,남동구,논현,지구대,126.7236444,37.3936142
인천,남동구,남동산단,파출소,126.6936026,37.4093426
인천,남동구,서창,지구대,126.7475992,37.4355615
광주,광산구,수완,지구대,126.8284697,35.190923
광주,광산구,첨단,지구대,126.8464811,35.2162622
광주,광산구,우산,지구대,126.8075887,35.1538711
광주,광산구,월곡,지구대,126.8091366,35.1794403
광주,광산구,도산,지구대,126.7854262,35.1290165
광주,광산구,송정,파출소,126.8031133,35.1447141
광주,광산구,하남,파출소,126.7945341,35.184722
광주,광산구,비아,파출소,126.8238205,35.2217047
광주,광산구,평동,파출소,126.7597485,35.1242135
광주,광산구,동곡,파출소,126.7739171,35.0975147
광주,광산구,삼도,파출소,126.7004551,35.1632612
광주,광산구,본량,파출소,126.730434,35.1814351
광주,광산구,임곡,파출소,126.7451916,35.2198426
광주,동구,금남,지구대,126.9195486,35.149531
광주,동구,학서,파출소,126.9199266,35.140854
광주,동구,산수,파출소,126.9320001,35.1566091
광주,동구,지원,파출소,126.933449,35.1221077
광주,동구,지산,파출소,126.9428051,35.1494387
광주,서구,금호,지구대,126.859431,35.1352881
광주,서구,상무,지구대,126.8505453,35.1577656
광주,서구,화정,지구대,126.8770054,35.1531373
광주,서구,농성,파출소,126.8903217,35.1504477
광주,서구,동천,파출소,126.8644224,35.1709124
광주,서구,염주,파출소,126.8793248,35.1416662
광주,서구,풍암,파출소,126.8788923,35.1243826
광주,남구,백운,지구대,126.9005887,35.1410587
광주,남구,방림,지구대,126.9086192,35.1329918
광주,남구,효덕,지구대,126.8997386,35.1120714
광주,남구,양림,파출소,126.9152348,35.1429755
광주,남구,주월,파출소,126.8934641,35.1339631
광주,남구,대촌,파출소,126.8345611,35.0802293
광주,북구,우산,지구대,126.9198698,35.1783692
광주,북구,동운,지구대,126.8661405,35.1871082
광주,북구,두암,지구대,126.9331537,35.1741693
광주,북구,용봉,지구대,126.9024995,35.183441
광주,북구,일곡,지구대,126.898173,35.2030067
광주,북구,문흥,지구대,126.9215228,35.1870372
광주,북구,역전,지구대,126.9050301,35.1625699
광주,북구,건국,지구대,126.8796967,35.2185571
광주,북구,석곡,파출소,126.9488347,35.2138861
대전,중구,남대전,지구대,127.4270262,36.3180631
대전,중구,서대전,지구대,127.4140075,36.3225333
대전,중구,유등,지구대,127.398356,36.3128572
대전,중구,문화,지구대,127.4018933,36.3060795
대전,중구,선화,파출소,127.4211279,36.3340769
대전,중구,중촌,파출소,127.4125577,36.3391091
대전,동구,용전,지구대,127.4369728,36.3519072
대전,동구,대전역,지구대,127.4338817,36.3310287
대전,동구,가양,지구대,127.44931,36.3466473
대전,동구,천동,파출소,127.4488348,36.3097209
대전,동구,판암,파출소,127.4742842,36.3305553
